AccountID,AccountName,InstanceID,Name,State,PrivateIP,PublicIP,InstanceType,VPC,Subnet,AZ,Platform,PlatformDetails,ImageId,OSName,OSVersion
010474059410,account010474059410,i-0a3dc639b748b8e96,FLEAPAUT002,running,10.47.137.160,N/A,m5.large,vpc-076a2d8c05f81c450,subnet-0ebc56985b68792f8,ap-southeast-2a,windows,"Windows","ami-069be7718d6260bda","FLEAPAUT002-Working","N/A"
010474059410,account010474059410,i-041efaabe170fc3ae,ssqapaup02,running,10.47.137.231,N/A,m4.2xlarge,vpc-076a2d8c05f81c450,subnet-0ebc56985b68792f8,ap-southeast-2a,windows,"Windows","ami-09e76c51cd3485e20","N/A","N/A"
010474059410,account010474059410,i-09d371bb2cfb0cfde,LDMLHAWSUP01,running,10.47.137.105,N/A,t2.medium,vpc-076a2d8c05f81c450,subnet-0ebc56985b68792f8,ap-southeast-2a,linux,"Linux/UNIX","ami-0d21d42bea8de8b55","ubuntu/images/hvm-ssd/ubuntu-bionic-18.04-amd64-server-20221201","18.04"
010474059410,account010474059410,i-01448937ce6fcc7d7,RPSAPAWSWP01,running,10.47.137.147,N/A,t3.xlarge,vpc-076a2d8c05f81c450,subnet-0ebc56985b68792f8,ap-southeast-2a,windows,"Windows","ami-0a69b0f4b8728afb4","WIN2K19GoldenAMIV5-23","N/A"
010474059410,account010474059410,i-08e5b6f1ab154786c,FLEAPAWSWP01,running,10.47.137.125,N/A,m7i.xlarge,vpc-076a2d8c05f81c450,subnet-0ebc56985b68792f8,ap-southeast-2a,windows,"Windows","ami-08732800ec8a90627","WindowsServer2022GAMI2025-01-09","N/A"
010474059410,account010474059410,i-039639ee930719016,FLEDBAWSWP01,running,10.47.137.199,N/A,r7i.2xlarge,vpc-076a2d8c05f81c450,subnet-0ebc56985b68792f8,ap-southeast-2a,windows,"Windows with SQL Server Standard","ami-04153e27fed9c0b87","IBWin2022SQL2022STDGAMI2024-10-25T01-04-53.089Z","N/A"
027057327921,account027057327921,i-0c77af2883b4ddff5,LDMCRAWSUP01,running,10.47.49.191,N/A,t2.medium,vpc-0309488c35c5a005f,subnet-03237901edd402a1e,ap-southeast-2a,linux,"Linux/UNIX","ami-0d21d42bea8de8b55","ubuntu/images/hvm-ssd/ubuntu-bionic-18.04-amd64-server-20221201","18.04"
027057327921,account027057327921,i-0787a3f78fc0a7d1d,ACTAPAWSLP03,running,10.47.49.15,N/A,m5.large,vpc-0309488c35c5a005f,subnet-03237901edd402a1e,ap-southeast-2a,linux,"Linux/UNIX","ami-09b7fa47e01d7d9cd","AmazonLinux2GoldenAMIV5-23","N/A"
027057327921,account027057327921,i-0c926125d81cc706d,MIDSNW09WP02,running,10.47.50.92,N/A,t3.xlarge,vpc-0309488c35c5a005f,subnet-02caab34e4c806691,ap-southeast-2b,windows,"Windows","ami-07996b2bf4ab098df","CHG0088553_notinDomain_MIDSNW09WP02","N/A"
027057327921,account027057327921,i-055e13434259006c9,MIDSNW09WP01,running,10.47.49.57,N/A,t3.xlarge,vpc-0309488c35c5a005f,subnet-03237901edd402a1e,ap-southeast-2a,windows,"Windows","ami-0e4952c49ba1f8ad1","CHG0088553_notinDomain_MIDSNW09WP01","N/A"
027057327921,account027057327921,i-04a83e7b81baf4778,UNIBISCOMP,running,10.47.49.120,N/A,t3a.medium,vpc-0309488c35c5a005f,subnet-03237901edd402a1e,ap-southeast-2a,windows,"Windows","ami-07d162e6bb3fec9ed","UNIBISCOMP-PC-New","N/A"
027057327921,account027057327921,i-019874722f205ef31,RPAAPAWSLP04,running,10.47.51.83,N/A,t3.medium,vpc-0309488c35c5a005f,subnet-09880790c67308028,ap-southeast-2c,linux,"Red Hat Enterprise Linux","ami-0c7151ca6820dd6a6","RPA-Linux-AMI","N/A"
027057327921,account027057327921,i-0878016c1e541f5b0,RPAAPAWSLP05,running,10.47.51.31,N/A,t3.medium,vpc-0309488c35c5a005f,subnet-09880790c67308028,ap-southeast-2c,linux,"Red Hat Enterprise Linux","ami-0c7151ca6820dd6a6","RPA-Linux-AMI","N/A"
027057327921,account027057327921,i-0c0d4b88a6e0fa629,UIPAPAWSWP02,running,10.47.50.67,N/A,t3.xlarge,vpc-0309488c35c5a005f,subnet-02caab34e4c806691,ap-southeast-2b,windows,"Windows","ami-02f169adcab21ff73","GAMI-Patch-Test-Server-13June2025","N/A"
027057327921,account027057327921,i-0255666a017fe1765,UIPAPAWSWP11,running,10.47.50.136,N/A,t3.xlarge,vpc-0309488c35c5a005f,subnet-02caab34e4c806691,ap-southeast-2b,windows,"Windows","ami-02f169adcab21ff73","GAMI-Patch-Test-Server-13June2025","N/A"
027057327921,account027057327921,i-0a36d9b426af40a43,UIPAPAWSWP06,running,10.47.50.135,N/A,t3.xlarge,vpc-0309488c35c5a005f,subnet-02caab34e4c806691,ap-southeast-2b,windows,"Windows","ami-017ae23b52cb3b61d","RPA-Prod-1-aug","N/A"
027057327921,account027057327921,i-0b8a0e1ec5b9b3572,UIPAPAWSWP05,running,10.47.50.243,N/A,t3.xlarge,vpc-0309488c35c5a005f,subnet-02caab34e4c806691,ap-southeast-2b,windows,"Windows","ami-017ae23b52cb3b61d","RPA-Prod-1-aug","N/A"
027057327921,account027057327921,i-04c613be42ed1873d,UIPAPAWSWP10,running,10.47.49.206,N/A,t3.xlarge,vpc-0309488c35c5a005f,subnet-03237901edd402a1e,ap-southeast-2a,windows,"Windows","ami-017ae23b52cb3b61d","RPA-Prod-1-aug","N/A"
027057327921,account027057327921,i-06bc464ccfec45d25,UIPAPAWSWP08,running,10.47.49.209,N/A,t3.xlarge,vpc-0309488c35c5a005f,subnet-03237901edd402a1e,ap-southeast-2a,windows,"Windows","ami-017ae23b52cb3b61d","RPA-Prod-1-aug","N/A"
027057327921,account027057327921,i-0d30cc90f0b0959d2,UIPAPAWSWP04,running,10.47.49.77,N/A,t3.xlarge,vpc-0309488c35c5a005f,subnet-03237901edd402a1e,ap-southeast-2a,windows,"Windows","ami-017ae23b52cb3b61d","RPA-Prod-1-aug","N/A"
027057327921,account027057327921,i-09a96d6a6dc16500c,UIPAPAWSWP01,running,10.47.49.176,N/A,t3.xlarge,vpc-0309488c35c5a005f,subnet-03237901edd402a1e,ap-southeast-2a,windows,"Windows","ami-017ae23b52cb3b61d","RPA-Prod-1-aug","N/A"
027057327921,account027057327921,i-0cb5f527220e7d1bd,RPAAPAWSLP02,running,10.47.51.227,N/A,t3.medium,vpc-0309488c35c5a005f,subnet-09880790c67308028,ap-southeast-2c,linux,"Red Hat Enterprise Linux","ami-0c7151ca6820dd6a6","RPA-Linux-AMI","N/A"
027057327921,account027057327921,i-02559991e592cfaf7,RPAAPAWSLP01,running,10.47.51.39,N/A,t2.large,vpc-0309488c35c5a005f,subnet-09880790c67308028,ap-southeast-2c,linux,"Red Hat Enterprise Linux","ami-0c7151ca6820dd6a6","RPA-Linux-AMI","N/A"
027057327921,account027057327921,i-051e1fdc04d5ba4f6,UIPAPAWSWP09,running,10.47.51.139,N/A,t3.xlarge,vpc-0309488c35c5a005f,subnet-09880790c67308028,ap-southeast-2c,windows,"Windows","ami-017ae23b52cb3b61d","RPA-Prod-1-aug","N/A"
027057327921,account027057327921,i-0cf7ea8517656fb59,UIPAPAWSWP07,running,10.47.51.230,N/A,t3.xlarge,vpc-0309488c35c5a005f,subnet-09880790c67308028,ap-southeast-2c,windows,"Windows","ami-017ae23b52cb3b61d","RPA-Prod-1-aug","N/A"
027057327921,account027057327921,i-0db26e35abe0f8f17,UIPAPAWSWP03,running,10.47.51.27,N/A,t3.xlarge,vpc-0309488c35c5a005f,subnet-09880790c67308028,ap-southeast-2c,windows,"Windows","ami-017ae23b52cb3b61d","RPA-Prod-1-aug","N/A"
030332409480,account030332409480,i-046029de9de178ffa,DEPIT09RD01,running,10.47.97.42,N/A,r6i.large,vpc-0c9957ea373d741c2,subnet-06bb3d219bcaab970,ap-southeast-2a,linux,"Red Hat Enterprise Linux","ami-096c8613ca8c49f8e","N/A","N/A"
030332409480,account030332409480,i-02346bb7b98f64d4d,PODIT09WD01,running,10.47.97.39,N/A,t3a.medium,vpc-0c9957ea373d741c2,subnet-06bb3d219bcaab970,ap-southeast-2a,windows,"Windows","ami-0b5d26855a77391ea","N/A","N/A"
030332409480,account030332409480,i-0f7bddc880c3164bc,PODIT09WI02,running,10.47.105.25,N/A,r7i.large,vpc-06295e1fae73a3b98,subnet-04148e94702d0a02c,ap-southeast-2a,windows,"Windows","ami-051cb8f828901fd55","N/A","N/A"
030332409480,account030332409480,i-09d79c4c1ab27e01e,LDMTWAWSUU01,running,10.47.105.29,N/A,t2.medium,vpc-06295e1fae73a3b98,subnet-04148e94702d0a02c,ap-southeast-2a,linux,"Linux/UNIX","ami-0d21d42bea8de8b55","ubuntu/images/hvm-ssd/ubuntu-bionic-18.04-amd64-server-20221201","18.04"
030332409480,account030332409480,i-0fb24a397bd10b343,PODIT09WT04,running,10.47.101.4,N/A,r7i.large,vpc-0d159ada7de81bc45,subnet-031a9303893da6d3c,ap-southeast-2a,windows,"Windows","ami-03c1e22a27444a690","N/A","N/A"
030332409480,account030332409480,i-02e77d34c072311bc,DEPIT09RI01,running,10.47.105.27,N/A,r6i.large,vpc-06295e1fae73a3b98,subnet-04148e94702d0a02c,ap-southeast-2a,linux,"Red Hat Enterprise Linux","ami-06c38caec4b1017af","N/A","N/A"
030332409480,account030332409480,i-007c30a231c5a097f,SPDAPAWSWD01,running,10.47.97.25,N/A,r7i.large,vpc-0c9957ea373d741c2,subnet-06bb3d219bcaab970,ap-southeast-2a,windows,"Windows","ami-08e3f9d1e1179e273","SPUD-App-Ami","N/A"
030332409480,account030332409480,i-0df531b4accc03f24,SPDDBAWSWD01,running,10.47.97.74,N/A,r7i.large,vpc-0c9957ea373d741c2,subnet-0005a5910340bfedc,ap-southeast-2a,windows,"Windows with SQL Server Standard","ami-0ac682a9dcfda6cff","Spud-DB-Server-AMI","N/A"
030332409480,account030332409480,i-09640309f358c1580,DEPIT09RT07,running,10.47.101.25,N/A,m7i-flex.large,vpc-0d159ada7de81bc45,subnet-031a9303893da6d3c,ap-southeast-2a,linux,"Red Hat Enterprise Linux","ami-0bf5812935e6a6079","N/A","N/A"
030332409480,account030332409480,i-0a46d8089149688c9,TWGITAWSL01,running,10.47.97.14,N/A,c7i-flex.large,vpc-0c9957ea373d741c2,subnet-06bb3d219bcaab970,ap-southeast-2a,linux,"Red Hat Enterprise Linux","ami-02cf8fa4471985d04","N/A","N/A"
030332409480,account030332409480,i-0527c78dbb59638fd,TWAPAWSLD01,running,10.47.97.59,N/A,r7i.large,vpc-0c9957ea373d741c2,subnet-06bb3d219bcaab970,ap-southeast-2a,linux,"Red Hat Enterprise Linux","ami-0769e6b08f2eb3f1c","N/A","N/A"
030332409480,account030332409480,i-03653c1b561375016,TWDBAWSLD01,running,10.47.97.69,N/A,m7i-flex.large,vpc-0c9957ea373d741c2,subnet-0005a5910340bfedc,ap-southeast-2a,linux,"Red Hat Enterprise Linux","ami-0769e6b08f2eb3f1c","N/A","N/A"
030332409480,account030332409480,i-07d202d53baf4a0e0,TWDBAWSLT01-Original,stopped,10.47.101.62,N/A,m7i-flex.large,vpc-0d159ada7de81bc45,subnet-0bc90c19070fcbee9,ap-southeast-2a,linux,"Red Hat Enterprise Linux","ami-0ba247e4d687db9b5","N/A","N/A"
030332409480,account030332409480,i-0a301fcbe77eecd8e,TWAPAWSLT01,running,10.47.101.15,N/A,r7i.large,vpc-0d159ada7de81bc45,subnet-031a9303893da6d3c,ap-southeast-2a,linux,"Red Hat Enterprise Linux","ami-0ba247e4d687db9b5","N/A","N/A"
030332409480,account030332409480,i-010ad9d3661e926b0,TWGITAWSL02,running,10.47.97.52,N/A,r7i.large,vpc-0c9957ea373d741c2,subnet-06bb3d219bcaab970,ap-southeast-2a,linux,"Red Hat Enterprise Linux","ami-0a3c93c3acd3a4d8c","CG_Golden_RHELAMI8-2024-10-Final","12.731"
030332409480,account030332409480,i-0fa34cbf0fafaecf0,TWDBAWSLI01,running,10.47.105.76,N/A,m7i-flex.large,vpc-06295e1fae73a3b98,subnet-076937c3f60276921,ap-southeast-2a,linux,"Red Hat Enterprise Linux","ami-0a685ede0ee9cc0a8","N/A","N/A"
030332409480,account030332409480,i-01fea7173b227e46a,TWAPAWSLI01,running,10.47.105.30,N/A,r7i.xlarge,vpc-06295e1fae73a3b98,subnet-04148e94702d0a02c,ap-southeast-2a,linux,"Red Hat Enterprise Linux","ami-0bb24300f4a45feba","TollWorksAppAMI - ami-03f0e192c0f1b3fda2024-11-07T18-33-29.437Z","N/A"
030332409480,account030332409480,i-0288f32ef17514ccf,TWAPAWSWI01,running,10.47.105.46,N/A,r7i.large,vpc-06295e1fae73a3b98,subnet-0bc7a73cbd50b5255,ap-southeast-2b,windows,"Windows","ami-05b25c09caa2c00b1","CG_Golden_WindowsServer2022GAMI2024-11-Final","09.050"
030332409480,account030332409480,i-07380d2901b0a7adc,TWRPAWSLI01,running,10.47.105.39,N/A,r7i.large,vpc-06295e1fae73a3b98,subnet-0bc7a73cbd50b5255,ap-southeast-2b,linux,"Red Hat Enterprise Linux","ami-0bb24300f4a45feba","TollWorksAppAMI - ami-03f0e192c0f1b3fda2024-11-07T18-33-29.437Z","N/A"
030332409480,account030332409480,i-0ab375a245b285e92,TWDBAWSLRI01,running,10.47.105.109,N/A,m7i-flex.large,vpc-06295e1fae73a3b98,subnet-0751b4f5fec28534d,ap-southeast-2b,linux,"Red Hat Enterprise Linux","ami-0bb24300f4a45feba","TollWorksAppAMI - ami-03f0e192c0f1b3fda2024-11-07T18-33-29.437Z","N/A"
030332409480,account030332409480,i-01faa332230ea32ec,TWGITAWSW01,running,10.47.105.48,N/A,m7i-flex.large,vpc-06295e1fae73a3b98,subnet-0bc7a73cbd50b5255,ap-southeast-2b,windows,"Windows","ami-05b25c09caa2c00b1","CG_Golden_WindowsServer2022GAMI2024-11-Final","09.050"
030332409480,account030332409480,i-0ad2c3fee6a37bbd8,DPTAPAWSWD01,running,10.47.97.61,N/A,c7i.2xlarge,vpc-0c9957ea373d741c2,subnet-06bb3d219bcaab970,ap-southeast-2a,windows,"Windows","ami-0df5c30ed6b55fbb2","IBWindowsServer2025GAMI2025-07-25T06-05-10.581Z","N/A"
030332409480,account030332409480,i-0cc5de4a44f91301f,DPTDBAWSWD01,running,10.47.97.81,N/A,m7i.xlarge,vpc-0c9957ea373d741c2,subnet-0005a5910340bfedc,ap-southeast-2a,windows,"Windows","ami-07420e2119958d08b","IBWindowsServer2022GAMI2025-07-05T00-00-16.712Z","N/A"
030332409480,account030332409480,i-013dcdc2daf6b5274,TWDBAWSLT01,running,10.47.101.52,N/A,m7i-flex.large,vpc-0d159ada7de81bc45,subnet-0bc90c19070fcbee9,ap-southeast-2a,linux,"Red Hat Enterprise Linux","ami-0d9ebb519b06d1c79","AwsBackup_i-07d202d53baf4a0e0_191809f7-f576-4997-83f2-54ad38844884","N/A"
030332409480,account030332409480,i-01fe556e6008d3045,TWDBAWSLT01-Restore2,stopped,10.47.101.41,N/A,m7i-flex.large,vpc-0d159ada7de81bc45,subnet-0bc90c19070fcbee9,ap-southeast-2a,linux,"Red Hat Enterprise Linux","ami-0d9ebb519b06d1c79","AwsBackup_i-07d202d53baf4a0e0_191809f7-f576-4997-83f2-54ad38844884","N/A"
143237116399,account143237116399,i-0f6b4b12b6ac53d5c,ADIWBAUZ01,running,10.47.46.243,N/A,c5.4xlarge,vpc-005f17170356b39d1,subnet-080f5d6a3ce3df07d,ap-southeast-2b,windows,"Windows","ami-09e76c51cd3485e20","N/A","N/A"
143237116399,account143237116399,i-0f8300b3539b19b42,PRIAPAUD005,running,10.47.46.138,N/A,m7i.2xlarge,vpc-005f17170356b39d1,subnet-080f5d6a3ce3df07d,ap-southeast-2b,windows,"Windows","ami-09e76c51cd3485e20","N/A","N/A"
143237116399,account143237116399,i-036e153c39b718bd6,ADIDBAUP01,running,10.47.45.119,N/A,c5.9xlarge,vpc-005f17170356b39d1,subnet-07fb9d2816cf40161,ap-southeast-2a,windows,"Windows","ami-09e76c51cd3485e20","N/A","N/A"
143237116399,account143237116399,i-027297ea59a705f2a,ADIWBAUP01,running,10.47.45.162,N/A,m5.4xlarge,vpc-005f17170356b39d1,subnet-07fb9d2816cf40161,ap-southeast-2a,windows,"Windows","ami-09e76c51cd3485e20","N/A","N/A"
143237116399,account143237116399,i-089882d2ee5f69031,IPCAPAUP02,running,10.47.45.14,N/A,t3.2xlarge,vpc-005f17170356b39d1,subnet-07fb9d2816cf40161,ap-southeast-2a,windows,"Windows","ami-09e76c51cd3485e20","N/A","N/A"
143237116399,account143237116399,i-0410ef1c1ed485276,PRIAPAUP19,running,10.47.45.13,N/A,t3.xlarge,vpc-005f17170356b39d1,subnet-07fb9d2816cf40161,ap-southeast-2a,windows,"Windows","ami-09e76c51cd3485e20","N/A","N/A"
143237116399,account143237116399,i-0e48585dfa229e69a,TPDATAWARE2K,running,10.47.45.35,N/A,m6i.large,vpc-005f17170356b39d1,subnet-07fb9d2816cf40161,ap-southeast-2a,windows,"Windows","ami-09e76c51cd3485e20","N/A","N/A"
143237116399,account143237116399,i-0885da27f23e22666,FLEAPAUP002,running,10.47.45.11,N/A,m6i.xlarge,vpc-005f17170356b39d1,subnet-07fb9d2816cf40161,ap-southeast-2a,windows,"Windows","ami-09e76c51cd3485e20","N/A","N/A"
143237116399,account143237116399,i-0e49c80b37af50bb3,SQLAPAUP01,running,10.47.45.15,N/A,c5.4xlarge,vpc-005f17170356b39d1,subnet-07fb9d2816cf40161,ap-southeast-2a,windows,"Windows","ami-09e76c51cd3485e20","N/A","N/A"
143237116399,account143237116399,i-0b75d0f821386cde5,DXMTSAUP001,running,10.47.45.12,N/A,m5.xlarge,vpc-005f17170356b39d1,subnet-07fb9d2816cf40161,ap-southeast-2a,windows,"Windows","ami-008ffada8f2a6fb86","DXMTSAUP001-ami","N/A"
143237116399,account143237116399,i-06b71f7f2008c049c,SQLDBAUP07,running,10.47.45.107,N/A,r6i.8xlarge,vpc-005f17170356b39d1,subnet-07fb9d2816cf40161,ap-southeast-2a,windows,"Windows","ami-09e76c51cd3485e20","N/A","N/A"
143237116399,account143237116399,i-0d3e3faee960a4929,IPBISGW,running,10.47.45.124,N/A,c5.xlarge,vpc-005f17170356b39d1,subnet-07fb9d2816cf40161,ap-southeast-2a,windows,"Windows","ami-09e76c51cd3485e20","N/A","N/A"
143237116399,account143237116399,i-0ac71435b8482cd84,SQLDBAUP026,running,10.47.45.169,N/A,r7i.8xlarge,vpc-005f17170356b39d1,subnet-07fb9d2816cf40161,ap-southeast-2a,windows,"Windows","ami-09e76c51cd3485e20","N/A","N/A"
143237116399,account143237116399,i-012e42c49c8bc0696,FINTSAUT002,running,10.47.45.137,N/A,r5a.2xlarge,vpc-005f17170356b39d1,subnet-07fb9d2816cf40161,ap-southeast-2a,windows,"Windows","ami-09e76c51cd3485e20","N/A","N/A"
143237116399,account143237116399,i-0e6ea88d72e43f02b,LDMPRAWSUP01,running,10.47.45.231,N/A,t2.medium,vpc-005f17170356b39d1,subnet-07fb9d2816cf40161,ap-southeast-2a,linux,"Linux/UNIX","ami-0d21d42bea8de8b55","ubuntu/images/hvm-ssd/ubuntu-bionic-18.04-amd64-server-20221201","18.04"
143237116399,account143237116399,i-03f36fe06e0665af4,SQLAPAUP01NEW,running,10.47.45.196,N/A,t3.2xlarge,vpc-005f17170356b39d1,subnet-07fb9d2816cf40161,ap-southeast-2a,windows,"Windows","ami-0addc520f2c7b59c2","WIN2K19GoldenAMIV11","N/A"
143237116399,account143237116399,i-0343b4b9ab2ace26f,ADIDBAUZ01,running,10.47.46.112,N/A,c5a.4xlarge,vpc-005f17170356b39d1,subnet-080f5d6a3ce3df07d,ap-southeast-2b,windows,"Windows","ami-09e76c51cd3485e20","N/A","N/A"
143237116399,account143237116399,i-0eb070d54e01003f5,ACTAPAWSLP02,running,10.47.46.37,N/A,m5.large,vpc-005f17170356b39d1,subnet-080f5d6a3ce3df07d,ap-southeast-2b,linux,"Linux/UNIX","ami-0a3e17fa7b83aa1ff","AmazonLinux2GoldenAMIV5-23","N/A"
143237116399,account143237116399,i-08a778bd35f2ebfd8,SQLAPAUZ01New,running,10.47.45.30,N/A,t3.2xlarge,vpc-005f17170356b39d1,subnet-07fb9d2816cf40161,ap-southeast-2a,windows,"Windows","ami-0addc520f2c7b59c2","WIN2K19GoldenAMIV11","N/A"
143237116399,account143237116399,i-0eadaef7b32478f85,PRIAPAUP001,running,10.47.45.84,N/A,c5.2xlarge,vpc-005f17170356b39d1,subnet-07fb9d2816cf40161,ap-southeast-2a,windows,"Windows","ami-09e76c51cd3485e20","N/A","N/A"
143237116399,account143237116399,i-02806ed0f2ee09030,CAWAPAWSWP01,running,10.47.45.217,N/A,c5a.xlarge,vpc-005f17170356b39d1,subnet-07fb9d2816cf40161,ap-southeast-2a,windows,"Windows","ami-0be3173f26ad5b05b","WIN2K19GoldenAMIV5-23","N/A"
143237116399,account143237116399,i-0d1730234bee77d49,ACTAPAWSLP01,running,10.47.45.42,N/A,m5.large,vpc-005f17170356b39d1,subnet-07fb9d2816cf40161,ap-southeast-2a,linux,"Linux/UNIX","ami-0a3e17fa7b83aa1ff","AmazonLinux2GoldenAMIV5-23","N/A"
143237116399,account143237116399,i-071e044c48325cf2a,PPSAPAWSWP01,running,10.47.47.158,N/A,c6i.xlarge,vpc-005f17170356b39d1,subnet-078319a6c7b43e337,ap-southeast-2c,windows,"Windows","ami-066aecdf471478168","WIN2K19GoldenAMIV9-23","N/A"
143237116399,account143237116399,i-03cbd8ead3d560251,RPRAPAWSWP01,running,10.47.47.160,N/A,c6i.xlarge,vpc-005f17170356b39d1,subnet-078319a6c7b43e337,ap-southeast-2c,windows,"Windows","ami-066aecdf471478168","WIN2K19GoldenAMIV9-23","N/A"
143237116399,account143237116399,i-0843ff7d8fa7e8bbe,MRAAPAWSWP01,running,10.47.47.233,N/A,c6i.xlarge,vpc-005f17170356b39d1,subnet-078319a6c7b43e337,ap-southeast-2c,windows,"Windows","ami-066aecdf471478168","WIN2K19GoldenAMIV9-23","N/A"
143237116399,account143237116399,i-0f712af628185db38,IDSDBAWSWP01 -- Dont Terminate,running,10.47.47.79,N/A,r6i.xlarge,vpc-005f17170356b39d1,subnet-078319a6c7b43e337,ap-southeast-2c,windows,"Windows with SQL Server Standard","ami-00045b3d404cc0903","WIN2K19GoldenAMIV9-23-SQL-2K19","N/A"
143237116399,account143237116399,i-0150f1db9be8b28b6,FMSAPAWSWP01,running,10.47.47.15,N/A,c6i.xlarge,vpc-005f17170356b39d1,subnet-078319a6c7b43e337,ap-southeast-2c,windows,"Windows","ami-066aecdf471478168","WIN2K19GoldenAMIV9-23","N/A"
143237116399,account143237116399,i-066dbdf8ef505c1a1,DLTAPAWSWP01,running,10.47.47.63,N/A,m6i.xlarge,vpc-005f17170356b39d1,subnet-078319a6c7b43e337,ap-southeast-2c,windows,"Windows","ami-0c6a9e3e3e0bc2da6","N/A","N/A"
143237116399,account143237116399,i-01a590e5e027fd351,DTSDBAWSWP01,running,10.47.47.118,N/A,m7i.xlarge,vpc-005f17170356b39d1,subnet-078319a6c7b43e337,ap-southeast-2c,windows,"Windows with SQL Server Standard","ami-0b1bb1f56a54152a9","N/A","N/A"
143237116399,account143237116399,i-076b4918a3f7ec8b1,DTSAPAWSWP01,running,10.47.47.179,N/A,m6i.large,vpc-005f17170356b39d1,subnet-078319a6c7b43e337,ap-southeast-2c,windows,"Windows","ami-098203567ea2e50b7","N/A","N/A"
143237116399,account143237116399,i-059aff133a6b4862e,ITKAPAWSWP01,running,10.47.47.102,N/A,r7i.2xlarge,vpc-005f17170356b39d1,subnet-078319a6c7b43e337,ap-southeast-2c,windows,"Windows","ami-098203567ea2e50b7","N/A","N/A"
143237116399,account143237116399,i-02c2aea9c3b3efb17,DLTDBAWSWP01-Refer Imp Note Tag,running,10.47.47.239,N/A,z1d.xlarge,vpc-005f17170356b39d1,subnet-078319a6c7b43e337,ap-southeast-2c,windows,"Windows with SQL Server Standard","ami-0f389a8d6c9c9d86d","N/A","N/A"
143237116399,account143237116399,i-07be18868e860d55e,DLTRPAWSWP01,running,10.47.47.114,N/A,r6i.xlarge,vpc-005f17170356b39d1,subnet-078319a6c7b43e337,ap-southeast-2c,windows,"Windows with SQL Server Standard","ami-0f389a8d6c9c9d86d","N/A","N/A"
143237116399,account143237116399,i-030951d4c00c19cc1,STDAPAWSWP01,running,10.47.47.248,N/A,m7i.xlarge,vpc-005f17170356b39d1,subnet-078319a6c7b43e337,ap-southeast-2c,windows,"Windows","ami-0c6a9e3e3e0bc2da6","N/A","N/A"
143237116399,account143237116399,i-0ca90f163092b9944,SMSAPAWSWB01,running,10.47.47.72,N/A,r7i.2xlarge,vpc-005f17170356b39d1,subnet-078319a6c7b43e337,ap-southeast-2c,windows,"Windows with SQL Server Standard","ami-0b72fc4e7f26bd526","N/A","N/A"
143237116399,account143237116399,i-0123436fccfa5101c,QUAAPAWSWP01,running,10.47.47.174,N/A,m7i.xlarge,vpc-005f17170356b39d1,subnet-078319a6c7b43e337,ap-southeast-2c,windows,"Windows","ami-0d968d88874b145a6","N/A","N/A"
143237116399,account143237116399,i-03c6e8d7ea528c927,QUADBAWSWP01,running,10.47.47.251,N/A,r6in.4xlarge,vpc-005f17170356b39d1,subnet-078319a6c7b43e337,ap-southeast-2c,windows,"Windows with SQL Server Standard","ami-04519fe5c12723694","N/A","N/A"
143237116399,account143237116399,i-0434c47fd771d15ea,EPDDBAWSWP01,running,10.47.47.64,N/A,r7i.2xlarge,vpc-005f17170356b39d1,subnet-078319a6c7b43e337,ap-southeast-2c,windows,"Windows with SQL Server Standard","ami-0cf514b0d58bd4728","IBWin2022SQL2022STDGAMI2024-08-07T03-15-49.271Z","N/A"
143237116399,account143237116399,i-0e7bc3d1599e6abe3,TAPSDBAWSWP01,running,10.47.47.172,N/A,r7i.2xlarge,vpc-005f17170356b39d1,subnet-078319a6c7b43e337,ap-southeast-2c,windows,"Windows with SQL Server Standard","ami-0cf514b0d58bd4728","IBWin2022SQL2022STDGAMI2024-08-07T03-15-49.271Z","N/A"
143237116399,account143237116399,i-06399fef8b99fefca,TSRDBAWSWP01,running,10.47.45.249,N/A,r7i.2xlarge,vpc-005f17170356b39d1,subnet-07fb9d2816cf40161,ap-southeast-2a,windows,"Windows with SQL Server Standard","ami-0e4fae3213f4fa370","IBWin2022SQL2022STDGAMI2024-10-25T01-04-53.089Z","N/A"
143237116399,account143237116399,i-0a70c1c4c9e2d7634,TSRAPAWSWP01,running,10.47.45.223,N/A,r7i.xlarge,vpc-005f17170356b39d1,subnet-07fb9d2816cf40161,ap-southeast-2a,windows,"Windows","ami-09c5c3c41853f2e41","N/A","N/A"
143237116399,account143237116399,i-073d6b480f25fff0b,TSRISAWSWP01,running,10.47.45.83,N/A,r7i.xlarge,vpc-005f17170356b39d1,subnet-07fb9d2816cf40161,ap-southeast-2a,windows,"Windows with SQL Server Standard","ami-0e4fae3213f4fa370","IBWin2022SQL2022STDGAMI2024-10-25T01-04-53.089Z","N/A"
143237116399,account143237116399,i-034f70d6661656d23,TSRAPAWSWP02,running,10.47.46.7,N/A,r7i.xlarge,vpc-005f17170356b39d1,subnet-080f5d6a3ce3df07d,ap-southeast-2b,windows,"Windows","ami-09c5c3c41853f2e41","N/A","N/A"
